leg,fold,method,query_id,category,available,excluded,hit@1,hit@5
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/23,condition-strengthening,20,False,0.0,0.0
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/23,condition-strengthening,20,False,0.0,0.0
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/24,add-null-check,71,False,1.0,0.8
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/24,add-null-check,71,False,0.0,0.4
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/24,add-null-check,71,False,0.0,0.0
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/25,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/25,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/25,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/26,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/26,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/26,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/27,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/27,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/27,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/28,exception-handling,33,False,0.0,0.6
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/28,exception-handling,33,False,1.0,0.8
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/28,exception-handling,33,False,0.0,0.2
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/29,add-null-check,71,False,1.0,0.8
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/29,add-null-check,71,False,0.0,0.4
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/29,add-null-check,71,False,0.0,0.0
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/30,add-null-check,71,False,1.0,0.4
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/30,add-null-check,71,False,0.0,0.2
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/30,add-null-check,71,False,1.0,0.2
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/31,api-substitution,24,False,0.0,0.0
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/31,api-substitution,24,False,0.0,0.0
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/31,api-substitution,24,False,0.0,0.0
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/32,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/32,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/32,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/33,api-substitution,24,False,1.0,0.4
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/33,api-substitution,24,False,0.0,0.0
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/33,api-substitution,24,False,0.0,0.0
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/34,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/34,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/34,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/35,add-null-check,71,False,1.0,0.4
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/35,add-null-check,71,False,0.0,0.4
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/35,add-null-check,71,False,0.0,0.2
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/36,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/36,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/36,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/37,api-substitution,24,False,1.0,0.4
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/37,api-substitution,24,False,0.0,0.0
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/37,api-substitution,24,False,0.0,0.0
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/38,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/38,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/38,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/39,add-null-check,71,False,0.0,0.2
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/39,add-null-check,71,False,0.0,0.6
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/39,add-null-check,71,False,0.0,0.6
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/40,exception-handling,33,False,1.0,0.2
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/40,exception-handling,33,False,0.0,0.0
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/40,exception-handling,33,False,1.0,0.2
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/41,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/41,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/41,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/42,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/42,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/42,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/43,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/43,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/43,other,270,True,,
