seed,leg,stratum,method,query_id,family,true_label,pred_label,hit@1,hit@5,hit@10
201,HDFS_family_common,common,SMA,blk_6913753450993750014,DeleteBlockNotFound,,,,1.0,
201,HDFS_family_common,common,BM25,blk_6913753450993750014,DeleteBlockNotFound,,,,0.4,
201,HDFS_family_common,common,Dense RAG,blk_6913753450993750014,DeleteBlockNotFound,,,,0.0,
201,HDFS_family_common,common,SMA,blk_-3721281460383340358,ServeBlockException,,,,1.0,
201,HDFS_family_common,common,BM25,blk_-3721281460383340358,ServeBlockException,,,,1.0,
201,HDFS_family_common,common,Dense RAG,blk_-3721281460383340358,ServeBlockException,,,,0.4,
201,HDFS_family_common,common,SMA,blk_7524929616235720871,DeleteBlockNotFound,,,,1.0,
201,HDFS_family_common,common,BM25,blk_7524929616235720871,DeleteBlockNotFound,,,,0.6,
201,HDFS_family_common,common,Dense RAG,blk_7524929616235720871,DeleteBlockNotFound,,,,0.2,
201,HDFS_family_common,common,SMA,blk_-4523777703214298243,other_anomaly,,,,0.0,
201,HDFS_family_common,common,BM25,blk_-4523777703214298243,other_anomaly,,,,0.6,
201,HDFS_family_common,common,Dense RAG,blk_-4523777703214298243,other_anomaly,,,,1.0,
201,HDFS_family_common,common,SMA,blk_5003666019825657229,StreamReadFailure,,,,1.0,
201,HDFS_family_common,common,BM25,blk_5003666019825657229,StreamReadFailure,,,,1.0,
201,HDFS_family_common,common,Dense RAG,blk_5003666019825657229,StreamReadFailure,,,,1.0,
201,HDFS_family_common,common,SMA,blk_6181890146190443479,DeleteBlockNotFound,,,,1.0,
201,HDFS_family_common,common,BM25,blk_6181890146190443479,DeleteBlockNotFound,,,,0.8,
201,HDFS_family_common,common,Dense RAG,blk_6181890146190443479,DeleteBlockNotFound,,,,0.8,
201,HDFS_family_common,common,SMA,blk_1402720201198389232,ServeBlockException,,,,1.0,
201,HDFS_family_common,common,BM25,blk_1402720201198389232,ServeBlockException,,,,0.8,
201,HDFS_family_common,common,Dense RAG,blk_1402720201198389232,ServeBlockException,,,,0.0,
201,BGL_triage,,SMA,6f928047c3c28c98b89a2d444b5e161c0ee6412975ada1afaa0686885ca77d61,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,e5e62fd90064971bbafa125f8480eb5adee823fa1726a1e67c40cc4e67f672e1,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,2095c5ff9aa0f2fd9dbbb31bc11c829cddba65a29f2b9d95b85b0c64cd200132,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,d2a9ac141b37448e2cc437c498f1e7d0367a8f3d067295b65a8d1df79aebed05,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,17f9bfea09bd1706fa8e137307062716766ddc55c661fbf10f8531065f09889f,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,d8b5b71706e3598560ae0c889a1dffa8d560057e4edec1a7fa24e8bc73ecf20b,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,3b602f654e6afa917413246884f6202acca33270010dd371c75d0c49b990c8cc,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,e6b11ef0d9525fc3078e51594c71cbf128f09f70b38f260c728a218214fcc8e5,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,243076876ecb3d134f63f5c37677425d1da6bf9aab29f8593be4164298af6fb7,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,5ed8f884432522b24122bf5906bea38372c4cd71fc20e1cc08b20563ea617ff0,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,72e11774aa249ebc689248c95b7c1687f37b55dd4bb592132ea6382b59060bd9,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,3b369a577ef72e187c0f644edf0a0ba2f6190c8cc7a7e456ac75c00ad60995a0,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,55f876f09613e67838b3e77ddd222b5f828788052c0dd6442e2627c8dbfc2543,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,1f83552134eb26bdd7e5e7e7602a79aa3dbb112fc61348b93932a74a45b6f337,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,7bebceb88b1fda2093c313681d7228e02fd1062cca0939546de7e4da75d806cf,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,c52bc7a2c6625da0494f0cf6b8be6adaa87a10aa9977c596287458636391adfb,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,673f7873fab7d5db064d12d7bb6f19222aaaecdf2b0b27f6db7ea2fe12927c0b,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,26c261407b40cedfa60d6cee4492e173b001538b9f1cdd77ee5628bfa5d8fba3,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,d9e525bfe4c8fb06bc7f0b4a750280e992130860b8de77dcfbdf3c36e5b9c87c,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,71a042220bab067bc89df07751fe969eb390c24e9233a18811e9152e8e53dc42,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,cb79171e7d648e42d88c166cc6a098ec076823076af25560f7a2aee58711dc52,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,2bb4615c8527ec18999684b42893698c4ee6c1cc98d261d6eebd05811de7de86,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,7998598995949e50e58eb01b6bab54cd5f04dde52a9bf7b85c0c7f2014a710ca,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,a00cdd5a6044d17ba2384b2338e09ca8ec5a91c6326f7f4a115d20c5f1889f68,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,03620bdd004f191c83f679be63185aaeb19047c34f1825f149c19da38ff8b52a,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,93ebd9efcdf4d537053db040132764093e41efa856c692e88917d5aed01f2195,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,5fded2979536d6b7ae3cd7ddfb4243a1b88906cacb922d89d09fb1b785899fdc,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,241dee6b2f7cca10fdcd6f93981b9e6746c0615fe80b6b17826a8f9913339e09,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,ca94d25636d83bc80482391cce5da4db3fc45b3c6b36fe9b929271de212cbeeb,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,383b17b7cc65381a2e4e299e493245a6107a7eef2723eb07333475941868a124,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,c31e3bad8d763ade7fe38dfedd5ec5679ea50a971dd8bdd9de8df1399759c8c7,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,8b5c38c5aade056f26d8cbff307988ce6d232fe333a7a8935bea2f19ba2c2f19,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,c3c6c4ba2a0607d40cf5f25de1db222faf99be5635eb405131ea749d4c7b6d84,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,8f5e19f5dbd17cbf8d88515bb797ee43de1464e4c9cc4c32e53b46b684a825d2,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,c613ea9a09517aef3c68c7217fc6fed4847dd425279a7cc23efc799368c20915,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,0d0335bab3b9292cb637b0e409a8e72b5c2407b4f2f57334dfeff70089028ca2,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,6a1c1af995e887bdfdeb33f4b631bc112535d24daf1ad4975d2c4f92e82bddb3,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,ae9036f8e4c71d45c905434db1fe13e7374fa77b09c9a51d2bd2f9612b679a93,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,68bc3bee3e83c2eb14133a3356fc3306c5b87f4814ca30129193da1c540abbcd,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,3136f45e94bcb54d05528c20211f1c53bf5f9c93b522fd6ac5a3c155d1572215,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,a34127f83a9d4f0b5e6a1d5cd6a299fb3df0093bc2aa6ed9b6140aeadef74180,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,4b83e376e9381b81eda422ecb6e97c5a671d6ff0726d4da8ea2ab298adb3b9e8,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,83a32dbc2cc16dc95f049499b18534f4143f5c85a252dc09beb425e78148dfb2,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,39715e9a93dc7286afb1b383d27dab9991044177ad8d828734df429807684024,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,fb63fa56705cbb117a4667e094bf25160592851f99d55d6d3c6177c9ea2cac9a,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,bac34bb888a8291f858aa110ccb60fc96d224e4e6ea20be33d8a242222741fbf,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,edc37b97b7893b869cc46c9ac6e9e3584eefd6113c930c6758d212c663257503,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,5ca58f725c89e4f19be2c172479c7efc46b0ca3aadb9a7be101475c054063f25,,Anomaly,Anomaly,1.0,0.8,0.8
201,BGL_triage,,SMA,1d7e4985f901ac892e22e05d5055ad9359ef1ff88b71eaee43b7dd2932702928,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,16daec75d7a7cecf1bb29b1809bd2ef5584eaf8a45282805152df1ca5b1883b7,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,a5d08c8244fbda6cac938d26177a221635c18d224c3157d5ae9515f97d0d6e47,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,45532292de98d8793b028a845e6c6a7c80d7e21fec94d68985a727ff3d03fff1,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,434488892431b6b16c911e87dfb004519b901a6fd5ff43ecb0955a6aff8b4545,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,501968fc24f6fb22d10492414a1f426069da229e885f34261f0ecc919b0c248c,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,bd4e39fa6002467c754369f22d48b73c33c0d6b814b67d72e091535bf7cdb808,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,fa603b3a9417388e1b3daa44498bb5d383239b8379eee6bb6434496e64b165d2,,Anomaly,Normal,0.0,0.0,0.0
201,BGL_triage,,SMA,6ba3b397330fd1a28313cfc1cf588a8dc68b676bc0295806a9e5df57e5a9057d,,Anomaly,Anomaly,0.0,0.6,0.8
201,BGL_triage,,SMA,d7132cdf504ca17073cb49abd5fa8c75baa724e5505ec23477e6d83869bdc91d,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,979350fa10f342f529d5836537eea04c1eeb511d17a965d7d32de7119b02dcd7,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,cf514e20337ae1419b52d50f28a3e0914580d09e3325a83b1ef2cc2f26a96866,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,d00bde23cab2adb7f18e532ea97fa7dd3834bf224c6e5fbbbecee2b1ee7d684f,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,4fc6467da5bbd6f4bb747544621c52b1edddff64a029f8b20df2475629f92bd4,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,9c0f609040ec7a4178cf04d1baea4385c672a0c9edc01cc600e25ae8815880a2,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,b28bc96d347a6a9a3dd094abd734b5c9d853c09cfc52d0582d5d0bc37bb5b0ad,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,6c131ec1d95f493801c8cf9c3bd64de08074a26026e6d39e19f58ba4920171a2,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,a00d8fe0a5e156ac4f68372c075f6e8a0c1363e9cddb1c1b882fbdd84556d7c7,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,f1d4e0400a9462b904741394badc4c8d550e73edcc85940691311e4b53879847,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,7ffa22ea40ef214a40bb631380811b9d4b3900eb37635cb93ecee0d3933e5486,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,3a46c844e702b0e9ec6bb230e7b765a89d4e7e917f61de5b68b41f2d08a4d7ec,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,609b58bce8036dac2182da8e2313aa9bbb298152a3ec0edc05af1ead3bcef6a9,,Normal,Normal,1.0,1.0,0.9
201,BGL_triage,,SMA,9fe5f3247e483d081a2d83ce20a38382a225b0dec7987606e8f0cfcd8a07f50e,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,9a44cd7976aef81330cd25bf6ddd8ffbf8af6f0056cb6dd6c060b373f860869a,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,98fa40d07b91774c6238c4f703c0e3a2312f155957ac5f131162ab0d6365640e,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,3bd0b0c1ee91083a20cc32951c9e4529307dd25c1e0c0c8a4f000d10c75f35d2,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,597f62a7c5db86da18f1f0eaa52d26fe8ea3508980b89674cf73233b2fb01819,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,6b48f595a6cbd8ccb346bb7344d3fa609c2cb87517355f2b16614aca57eb84ef,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,bc6e3afd3cd61b56fc0ff2fc192b515a770372c31137c67cf7fd4cfd75f18f7f,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,c68eed35126552842d39e8992710b5f1dc7c6c1becf52d898809c005a6cd13bf,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,610ed430a5804b615d2c8c7197e9f5887f6b13ed30b4924b23f15b2c85afa455,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,624ca9b21a5ace2afc7c190025862b8d1b04e99799c7a68b0e3477004bf5c22d,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,00dc41dea890c39ba244e82df2e582cfbbef4739162c2101d60ea2dcb31a5eff,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,ae04df986fdc1af7d3444999723252c549dc15e764823318eaeaeb295ba8b8ac,,Normal,Normal,1.0,1.0,0.9
201,BGL_triage,,SMA,179549dd14d0422909de38f21b4fbb1b6df3682e1c3683c8e929022affbdb501,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,fb92e2e4934a82756560cd0c93a59da5a4226e3139ed21ee0f5a942cf0d75c2b,,Anomaly,Anomaly,0.0,0.6,0.8
201,BGL_triage,,SMA,a51ec9564ee0e463b3dc2e7e5e1fe1912db8866105e5a0b062b6b0633ea871e7,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,2b7827b571a63b200cddf7576e298c44ca2fb8705d89dcda8407ed9276bdec3d,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,ad2f1a5fde78949a73fc29907423b2bf3960401f3c79f34517fd4d9d67da0047,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,8e264a30c0abf28c8c61830fc51566d055cb8c7dfa949d70577fe1572f17a07e,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,68cb65d0684225de7eeacbace87743c585d12fac9f05b5c4ccea6b280b08cdf7,,Normal,Normal,1.0,1.0,0.9
201,BGL_triage,,SMA,94667fae544cb377c464a67e5671a7493a2b9ed5ce1706944ee84b14e53035db,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,53ad20be94a96d5ca09cc96b15468f3e073e132831edb7582aadb76938557d86,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,6a3cceb59e7b5dd913e70e63e453532345cd93f10025b0cb3814c7450017da36,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,0db9c300caf732b80456034362f2100795e77862487a15b058f796615f86d34d,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,7ce2af72494360db273f51dee58bbe637a3e99bba7897354846e3188fa77cf96,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,e4ffa7930e0602fc45ecc624f0b90a4491f1c1cd2fd0cc4c0f72dafc80e15009,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,a47bf35cb0cee7b3b1893113add8b44a8410692f5cd9085cc56ba908433faaf5,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,bad9e0da1776adc83841ffc9b419b2d4da01c23651280d438c36c7601ee2d35e,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,0c45d0e347023a169c5c112d0c5643a0d95f005e4d83fcec964a5d7aa1b90296,,Normal,Normal,1.0,1.0,0.9
201,BGL_triage,,SMA,4036e5c8e48b7892cc02f709ae9175fb927b30f6a12f8f2d9a61ee9bb35fff88,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,319c0f0af4909cc5ef742e14bc67157608799544cd4b24c7ac7017c575682859,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,d60f9019b0a584d085b8212aa4bd8e5fda8425a594ae991f7f9abdda8f657623,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,3d31b356d5cd766ceea68ea39a74feba1fbbdabd65defd08bd3e48711fd8a58c,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,784156e8b01eb6998413a2eb3edfad8c7c7f76fe40508450fcd0786f041093fa,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,314f8b6b534653d33b02a4bb865afa582ca91dcb56268686a76d98de90d42739,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,3144b47a33ead3a6fc30a6457b5a88f12e49df70c2eabdb8c5fa730bd6824c02,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,2ed5ec0bf0ed337dac308ec9c29b40c6d824778851de112c65e3d1bb5ef95bd9,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,0f9bd8f8ea8f96b38ff2567c6ea019cf2dd19ed8aac8152e87e555a28eb5e28d,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,03da644a7d066fb40d7e473e42058dec9bd5cc861b62d2fbf8596d5f3500904a,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,9fba608fcc5dbaca84413c28300d50d155637ca4d56e4cdc4eba62dcaf2383ec,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,3a940cb87bcc2af9136f453a57fe39df30f7787563f67e7d062500140e119e3f,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,97be357298f3ef0af22f315ce73d6bcc711487f527b6b8f2e7bc07be47be20ff,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,832fa66bc09e9f0bb92e49b937d5455e2746d0f7908a665a40c3514d7f2fd712,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,0a6bcba6309e05926d141f007870b0cf462277ca22f99b2cadf94481c2800084,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,c9aa51f18dea75b4d43f568572b59faa4acb9391e42e0d61d54a99294770f339,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,b4a06628935fe6d8ee32aecbeef681f5496ab88317a7d611c953a36ab80d9637,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,68aa6ca6c64085dcc1cecb8a64a7fa5d00c20afcbfb5d5721a6799519fac1143,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,a5da3cfd1eb521383c277a7a77c1eac8b8d3f0741d31b315d5d8e1fc502fc69f,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,6a2780ce7a890ba2ba4e51b0432a7444c6514f3e54407d7c8b2aabdd12bb5c19,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,b54e85fc9ca42e04381967532d592a2989254e32f09e55a5c803a55d5419eda4,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,9dd45bcb9e46a31ee8aef1f1ebfc6937b254d745887a40855057d73ba72c6b22,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,3d30823782b6d284d67f73a772c93267dea5606cf1df6033a4a2c0f941dda930,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,067dd8bc528955b06bfc57d44645d3710df5a4889f0790d8cf344402e7ae2228,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,74f2086b6d811395761f248ee360c0c55ed31c948e417134c630a4a502ffc96c,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,4788d856b767e3c88af86c00b71f4f9bacd13f3b30da27fa11c8f0f1e72ec8f4,,Anomaly,Anomaly,1.0,0.6,0.8
201,BGL_triage,,SMA,57be64e69fb74a7e40533a1b7769fbbb9dbe45d210e8adc0757fa03cbc4f076e,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,fe0bb38ddcb5d8ad9857c1f25c2b81e6578b8c35b55ae563ce47f7ac1c0eb863,,Normal,Normal,1.0,0.8,0.7
201,BGL_triage,,SMA,a81551a1da75c288fc2b1ce3d277cfc6da3dec11a2334689392d8d4dd806b530,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,081a9895e6a36c80156110e339212a98e56f7e52bf023f999dd3ef6bd4475d62,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,8bf1769c722c774dac3d6627c9b709097e2c1d5887238e759dbae5880498f167,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,6b47d22a0ef9c846b9a6bf728d3981d8c10aec7135883f165934fcdc9b53d4f9,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,12508b7933bbc50fbf301c4708ad9767408ba12074f3eb0a77fe32d923295950,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,0c42a852252056f6d1a46b71b810b8aa6855dbc3a370c4a58419ade232ba4164,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,a50c194a03a66f7a712f919bf93e0e6d7af5150610bf4130f23a8ba562a94a21,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,95a1a1c0094c5e70c21608bdab925cd2fab0f16876f29e8bf44d139a6abe8729,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,aabdb1561ced99d90642bc920c75fadb36c870c2f6de487607161b3b7e112992,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,57d27ff805e4fd2e6cc8215585d977b264e7f3a3c4d915fd8941de132d3dd87a,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,0e4dd590a66b58145b0f74f0a868e6677b8fb234f131935bac35eb5e279ea280,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,cc836465c4134af8838f5c4f16c712c4568593be00c55ec750af6c44ae703805,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,c9a47303e63ab0a103e5c0608d2207fcb01c1fda204cf6eae90a1f17a7eb5b94,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,05e2f5d3ef0b2a8843fc1e2169a77e654ae91f5467a9bd13dac5716e81915102,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,d624371ba020157c69e6e6cd6330ad2ee520f261b52150f38a28081a74e92511,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,1c021c9accb767300913f299eb415e64d26f03ab081beb8f720ab29f1faa9486,,Normal,Normal,1.0,0.8,0.7
201,BGL_triage,,SMA,def9c03f2cb9fc3b9b2a3b6794a6c27b9fbc8e5c847a3effa90a149788856d26,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,6ea23e619f17a0aeafe36b0bdc916fd6e15a346b40d6aa001bc209c9f404228e,,Anomaly,Anomaly,1.0,1.0,1.0
201,BGL_triage,,SMA,9db99edc93f78c2f4d8cb845716fcb9553c6621f56b5b977d72c02fcd870589f,,Normal,Normal,1.0,1.0,0.8
201,BGL_triage,,SMA,cb6d1a35e718376c607624b6b9e473c3c1d48409f37bc977a49aa436a051fa8b,,Normal,Normal,1.0,0.8,0.7
201,BGL_triage,,SMA,cf04b5ef5d1bf2aec7ebe26170ea6807524c7d7285d8d9e67b9e23bd166cf146,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,9c5144711addf5636a288cd07d448bca4c8c8da2e62c1af4cc1e30ef5b0795d0,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,0d5830bcc1020b69a6161a3f4a96cc7e060871a511b486ec5a632e5f5c105414,,Normal,Normal,1.0,1.0,1.0
201,BGL_triage,,SMA,585b7ed926bde61d3cf0a89564cb9a0a9bda698c1fdc79cd89c51c5db00a6d31,,Normal,Normal,1.0,1.0,1.0
